timestamp,junction_id,queue_length,waiting_time,current_phase,phase_duration,vehicle_count
442.0,J0,20,33.31,2,22.0,22
442.0,J1,5,17.24,2,22.0,5
442.0,J2,0,15.39,2,22.0,4
443.0,J0,18,50.5,3,23.0,21
443.0,J1,4,23.88,3,23.0,7
443.0,J2,3,13.24,3,23.0,4
444.0,J0,14,33.33,0,24.0,16
444.0,J1,7,22.76,0,24.0,11
444.0,J2,5,14.56,0,24.0,5
445.0,J0,12,40.59,1,25.0,14
445.0,J1,2,14.97,1,25.0,4
445.0,J2,1,9.13,1,25.0,2
446.0,J0,14,35.68,2,26.0,16
446.0,J1,6,21.03,2,26.0,10
446.0,J2,3,13.25,2,26.0,7
447.0,J0,10,31.66,3,27.0,14
447.0,J1,4,9.23,3,27.0,5
447.0,J2,0,6.23,3,27.0,4
448.0,J0,11,31.58,0,28.0,13
448.0,J1,3,3.59,0,28.0,5
448.0,J2,4,17.56,0,28.0,8
449.0,J0,11,28.81,1,29.0,11
449.0,J1,4,14.55,1,29.0,4
449.0,J2,5,0.22,1,29.0,7
450.0,J0,8,34.19,2,0.0,8
450.0,J1,0,9.78,2,0.0,1
450.0,J2,4,5.51,2,0.0,5
451.0,J0,12,19.26,3,1.0,16
451.0,J1,6,1.49,3,1.0,8
451.0,J2,0,9.65,3,1.0,3
452.0,J0,7,34.27,0,2.0,7
452.0,J1,0,1.8,0,2.0,0
452.0,J2,3,15.08,0,2.0,6
453.0,J0,10,26.02,1,3.0,14
453.0,J1,0,11.43,1,3.0,2
453.0,J2,3,13.33,1,3.0,5
454.0,J0,8,16.97,2,4.0,12
454.0,J1,3,1.97,2,4.0,6
454.0,J2,8,12.82,2,4.0,11
455.0,J0,10,23.21,3,5.0,11
455.0,J1,3,9.22,3,5.0,3
455.0,J2,4,8.75,3,5.0,4
456.0,J0,12,15.56,0,6.0,14
456.0,J1,0,0.0,0,6.0,3
456.0,J2,4,18.29,0,6.0,6
457.0,J0,7,18.23,1,7.0,7
457.0,J1,4,1.62,1,7.0,6
457.0,J2,5,17.58,1,7.0,8
458.0,J0,4,12.17,2,8.0,4
458.0,J1,1,7.32,2,8.0,3
458.0,J2,5,11.48,2,8.0,8
459.0,J0,12,12.04,3,9.0,16
459.0,J1,0,7.14,3,9.0,1
459.0,J2,7,20.24,3,9.0,7
460.0,J0,6,13.29,0,10.0,8
460.0,J1,0,5.28,0,10.0,1
460.0,J2,7,19.18,0,10.0,11
461.0,J0,3,17.84,1,11.0,5
461.0,J1,3,3.22,1,11.0,3
461.0,J2,8,22.13,1,11.0,11
462.0,J0,8,19.54,2,12.0,12
462.0,J1,2,4.91,2,12.0,4
462.0,J2,8,22.56,2,12.0,8
463.0,J0,5,16.67,3,13.0,5
463.0,J1,3,1.81,3,13.0,3
463.0,J2,9,14.62,3,13.0,13
464.0,J0,3,14.08,0,14.0,7
464.0,J1,1,4.45,0,14.0,2
464.0,J2,12,24.72,0,14.0,14
465.0,J0,6,17.04,1,15.0,8
465.0,J1,4,8.87,1,15.0,5
465.0,J2,9,34.15,1,15.0,12
466.0,J0,4,9.09,2,16.0,7
466.0,J1,0,8.38,2,16.0,1
466.0,J2,13,28.16,2,16.0,17
467.0,J0,1,7.45,3,17.0,3
467.0,J1,3,8.08,3,17.0,3
467.0,J2,9,39.25,3,17.0,13
468.0,J0,5,5.63,0,18.0,9
468.0,J1,4,14.82,0,18.0,4
468.0,J2,11,28.68,0,18.0,12
469.0,J0,3,9.47,1,19.0,3
469.0,J1,4,10.51,1,19.0,7
469.0,J2,11,46.89,1,19.0,12
470.0,J0,1,8.83,2,20.0,3
470.0,J1,4,9.98,2,20.0,4
470.0,J2,15,30.23,2,20.0,18
471.0,J0,0,6.68,3,21.0,2
471.0,J1,6,17.52,3,21.0,7
471.0,J2,14,34.45,3,21.0,15
472.0,J0,5,3.78,0,22.0,7
472.0,J1,5,23.87,0,22.0,6
472.0,J2,14,45.74,0,22.0,16
473.0,J0,0,10.23,1,23.0,1
473.0,J1,6,14.97,1,23.0,9
473.0,J2,15,42.92,1,23.0,16
474.0,J0,0,2.46,2,24.0,2
474.0,J1,3,16.96,2,24.0,3
474.0,J2,15,32.79,2,24.0,19
475.0,J0,0,4.57,3,25.0,1
475.0,J1,6,22.33,3,25.0,7
475.0,J2,14,37.21,3,25.0,14
476.0,J0,0,10.0,0,26.0,0
476.0,J1,8,16.55,0,26.0,12
476.0,J2,20,42.99,0,26.0,23
477.0,J0,0,0.0,1,27.0,1
477.0,J1,11,20.66,1,27.0,12
477.0,J2,17,45.12,1,27.0,19
478.0,J0,1,6.5,2,28.0,4
478.0,J1,7,14.46,2,28.0,10
478.0,J2,17,54.24,2,28.0,19
479.0,J0,0,8.86,3,29.0,0
479.0,J1,12,23.36,3,29.0,12
479.0,J2,17,49.59,3,29.0,21
480.0,J0,5,4.02,0,0.0,9
480.0,J1,8,20.68,0,0.0,10
480.0,J2,18,47.96,0,0.0,22
481.0,J0,2,16.17,1,1.0,3
481.0,J1,13,23.52,1,1.0,14
481.0,J2,21,56.09,1,1.0,25
482.0,J0,5,9.78,2,2.0,5
482.0,J1,8,22.37,2,2.0,9
482.0,J2,20,45.11,2,2.0,23
483.0,J0,0,9.67,3,3.0,0
483.0,J1,10,25.93,3,3.0,11
483.0,J2,21,51.92,3,3.0,21
484.0,J0,6,9.7,0,4.0,9
484.0,J1,12,23.88,0,4.0,13
484.0,J2,16,49.56,0,4.0,17
485.0,J0,3,13.78,1,5.0,6
485.0,J1,12,31.86,1,5.0,16
485.0,J2,19,51.65,1,5.0,19
486.0,J0,3,9.42,2,6.0,7
486.0,J1,13,39.58,2,6.0,16
486.0,J2,20,49.79,2,6.0,20
487.0,J0,5,6.99,3,7.0,6
487.0,J1,14,43.98,3,7.0,18
487.0,J2,24,66.0,3,7.0,25
488.0,J0,3,18.23,0,8.0,7
488.0,J1,12,29.84,0,8.0,12
488.0,J2,27,54.66,0,8.0,29
489.0,J0,5,12.33,1,9.0,7
489.0,J1,12,37.73,1,9.0,14
489.0,J2,21,50.28,1,9.0,22
490.0,J0,6,14.8,2,10.0,7
490.0,J1,15,42.48,2,10.0,15
490.0,J2,22,59.11,2,10.0,22
491.0,J0,3,13.3,3,11.0,5
491.0,J1,18,40.49,3,11.0,20
491.0,J2,18,60.22,3,11.0,21
492.0,J0,8,19.85,0,12.0,8
492.0,J1,16,40.11,0,12.0,17
492.0,J2,19,67.0,0,12.0,22
493.0,J0,8,15.67,1,13.0,10
493.0,J1,18,39.66,1,13.0,18
493.0,J2,21,63.24,1,13.0,23
494.0,J0,8,23.54,2,14.0,8
494.0,J1,18,50.28,2,14.0,22
494.0,J2,24,59.75,2,14.0,27
495.0,J0,8,20.59,3,15.0,11
495.0,J1,15,40.82,3,15.0,15
495.0,J2,22,60.53,3,15.0,25
496.0,J0,13,23.42,0,16.0,16
496.0,J1,15,44.17,0,16.0,18
496.0,J2,20,55.06,0,16.0,23
497.0,J0,9,21.45,1,17.0,11
497.0,J1,16,54.05,1,17.0,18
497.0,J2,23,51.76,1,17.0,25
498.0,J0,10,23.49,2,18.0,14
498.0,J1,19,43.52,2,18.0,20
498.0,J2,22,56.46,2,18.0,22
499.0,J0,9,31.03,3,19.0,9
499.0,J1,23,51.43,3,19.0,23
499.0,J2,23,53.32,3,19.0,27
